id,text,rating,sentiment_score,pseudo_label,label,pos_keywords,neg_keywords,needs_review,label_id,corrected,old_label
312,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
310,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
309,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
308,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
306,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
303,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
300,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
302,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
301,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
299,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
298,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
297,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
295,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
293,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
294,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
291,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
285,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
283,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
282,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
286,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
289,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
292,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
290,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
278,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
280,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
281,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
277,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
274,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
268,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
267,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
270,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
269,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
271,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
266,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
264,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
265,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
256,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
263,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
260,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
257,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
259,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
261,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
262,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
258,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
255,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
254,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
250,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
252,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
249,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
246,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
240,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
251,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
248,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
247,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
245,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
244,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
243,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
241,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
238,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
239,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
237,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
236,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
234,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
235,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
233,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
231,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
232,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
230,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
229,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
227,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
228,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
226,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
213,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
214,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
215,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
216,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
218,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
217,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
224,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
219,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
220,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
221,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
223,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
225,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
222,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
210,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
211,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
209,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
208,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
203,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
206,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
202,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
207,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
204,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
201,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
200,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
199,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
198,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
197,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
196,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
195,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
193,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
194,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
192,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
191,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
190,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
189,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
188,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
187,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
175,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
177,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
180,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
181,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
185,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
178,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
176,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
183,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
184,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
186,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
179,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
174,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
172,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
171,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
170,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
168,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
166,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
157,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
158,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
159,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
161,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
163,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
164,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
165,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
156,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
155,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
162,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
160,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
154,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
153,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
149,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
150,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
152,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
151,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
147,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
145,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
144,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
143,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
142,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
141,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
138,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
139,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
140,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
137,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
129,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
130,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
134,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
135,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
132,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
128,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
133,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
127,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
126,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
125,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
123,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
122,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
121,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
120,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
119,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
117,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
110,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
108,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
112,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
116,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
115,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
113,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
111,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
109,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
107,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
106,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
104,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
100,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
103,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
99,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
101,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
102,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
98,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
